Time (ms),Amplitude
1435838.888888889,-0.25
1435841.6666666667,-0.255
1435844.4444444445,-0.245
1435847.2222222222,-0.245
1435850.0,-0.24
1435852.777777778,-0.25
1435855.5555555555,-0.25
1435858.3333333333,-0.26
1435861.111111111,-0.25
1435863.8888888888,-0.245
1435866.6666666665,-0.25
1435869.4444444445,-0.255
1435872.2222222222,-0.255
1435875.0,-0.27
1435877.7777777778,-0.255
1435880.5555555555,-0.24
1435883.3333333335,-0.245
1435886.1111111112,-0.25
1435888.888888889,-0.255
1435891.6666666667,-0.255
1435894.4444444445,-0.255
1435897.222222222,-0.25
1435900.0,-0.25
1435902.7777777778,-0.255
1435905.5555555555,-0.26
1435908.3333333333,-0.27
1435911.111111111,-0.27
1435913.8888888888,-0.255
1435916.6666666667,-0.26
1435919.4444444445,-0.26
1435922.2222222222,-0.27
1435925.0,-0.265
1435927.7777777778,-0.26
1435930.5555555555,-0.26
1435933.3333333335,-0.27
1435936.1111111112,-0.265
1435938.8888888888,-0.27
1435941.6666666665,-0.275
1435944.4444444445,-0.265
1435947.2222222222,-0.26
1435950.0,-0.255
1435952.7777777778,-0.26
1435955.5555555555,-0.275
1435958.3333333333,-0.27
1435961.1111111112,-0.275
1435963.888888889,-0.27
1435966.6666666667,-0.265
1435969.4444444445,-0.275
1435972.2222222222,-0.28
1435975.0,-0.285
1435977.777777778,-0.27
1435980.5555555555,-0.275
1435983.3333333333,-0.27
1435986.111111111,-0.285
1435988.8888888888,-0.29
1435991.6666666665,-0.295
1435994.4444444445,-0.28
1435997.2222222222,-0.27
1436000.0,-0.27
1436002.7777777778,-0.28
1436005.5555555555,-0.285
1436008.3333333335,-0.3
1436011.1111111112,-0.29
1436013.888888889,-0.28
1436016.6666666667,-0.275
1436019.4444444445,-0.29
1436022.222222222,-0.29
1436025.0,-0.305
1436027.7777777778,-0.285
1436030.5555555555,-0.275
1436033.3333333333,-0.28
1436036.111111111,-0.285
1436038.8888888888,-0.295
1436041.6666666667,-0.305
1436044.4444444445,-0.29
1436047.2222222222,-0.295
1436050.0,-0.28
1436052.7777777778,-0.29
1436055.5555555555,-0.295
1436058.3333333335,-0.3
1436061.1111111112,-0.3
1436063.8888888888,-0.29
1436066.6666666665,-0.28
1436069.4444444445,-0.28
1436072.2222222222,-0.295
1436075.0,-0.29
1436077.7777777778,-0.29
1436080.5555555555,-0.28
1436083.3333333333,-0.285
1436086.1111111112,-0.285
1436088.888888889,-0.29
1436091.6666666667,-0.295
1436094.4444444445,-0.3
1436097.2222222222,-0.29
1436100.0,-0.295
1436102.777777778,-0.29
1436105.5555555555,-0.3
1436108.3333333333,-0.3
1436111.111111111,-0.3
1436113.8888888888,-0.295
1436116.6666666665,-0.275
1436119.4444444445,-0.285
1436122.2222222222,-0.295
1436125.0,-0.3
1436127.7777777778,-0.29
1436130.5555555555,-0.29
1436133.3333333335,-0.285
1436136.1111111112,-0.285
1436138.888888889,-0.29
1436141.6666666667,-0.3
1436144.4444444445,-0.295
1436147.222222222,-0.275
1436150.0,-0.28
1436152.7777777778,-0.285
1436155.5555555555,-0.29
1436158.3333333333,-0.3
1436161.111111111,-0.29
1436163.8888888888,-0.28
1436166.6666666667,-0.275
1436169.4444444445,-0.285
1436172.2222222222,-0.285
1436175.0,-0.3
1436177.7777777778,-0.29
1436180.5555555555,-0.28
1436183.3333333335,-0.275
1436186.1111111112,-0.285
1436188.8888888888,-0.285
1436191.6666666665,-0.29
1436194.4444444445,-0.29
1436197.2222222222,-0.275
1436200.0,-0.275
1436202.7777777778,-0.28
1436205.5555555555,-0.29
1436208.3333333333,-0.3
1436211.1111111112,-0.295
1436213.888888889,-0.29
1436216.6666666667,-0.28
1436219.4444444445,-0.285
1436222.2222222222,-0.295
1436225.0,-0.295
1436227.777777778,-0.29
1436230.5555555555,-0.28
1436233.3333333333,-0.285
1436236.111111111,-0.28
1436238.8888888888,-0.29
1436241.6666666665,-0.305
1436244.4444444445,-0.29
1436247.2222222222,-0.27
1436250.0,-0.275
1436252.7777777778,-0.27
1436255.5555555555,-0.275
1436258.3333333335,-0.285
1436261.1111111112,-0.285
1436263.888888889,-0.275
1436266.6666666667,-0.275
1436269.4444444445,-0.285
1436272.222222222,-0.29
1436275.0,-0.3
1436277.7777777778,-0.29
1436280.5555555555,-0.275
1436283.3333333333,-0.275
1436286.111111111,-0.285
1436288.8888888888,-0.285
1436291.6666666667,-0.285
1436294.4444444445,-0.28
1436297.2222222222,-0.28
1436300.0,-0.26
1436302.7777777778,-0.275
1436305.5555555555,-0.28
1436308.3333333335,-0.285
1436311.1111111112,-0.275
1436313.8888888888,-0.27
1436316.6666666665,-0.255
1436319.4444444445,-0.265
1436322.2222222222,-0.275
1436325.0,-0.28
1436327.7777777778,-0.265
1436330.5555555555,-0.26
1436333.3333333333,-0.245
1436336.1111111112,-0.24
1436338.888888889,-0.255
1436341.6666666667,-0.26
1436344.4444444445,-0.245
1436347.2222222222,-0.23
1436350.0,-0.21
1436352.777777778,-0.205
1436355.5555555555,-0.21
1436358.3333333333,-0.2
1436361.111111111,-0.2
1436363.8888888888,-0.18
1436366.6666666665,-0.175
1436369.4444444445,-0.17
1436372.2222222222,-0.17
1436375.0,-0.17
1436377.7777777778,-0.16
1436380.5555555555,-0.145
1436383.3333333335,-0.15
1436386.1111111112,-0.155
1436388.888888889,-0.135
1436391.6666666667,-0.135
1436394.4444444445,-0.14
1436397.222222222,-0.135
1436400.0,-0.15
1436402.7777777778,-0.155
1436405.5555555555,-0.18
1436408.3333333333,-0.18
1436411.111111111,-0.175
1436413.8888888888,-0.17
1436416.6666666667,-0.175
1436419.4444444445,-0.19
1436422.2222222222,-0.205
1436425.0,-0.215
1436427.7777777778,-0.215
1436430.5555555555,-0.225
1436433.3333333335,-0.225
1436436.1111111112,-0.235
1436438.8888888888,-0.25
1436441.6666666665,-0.26
1436444.4444444445,-0.265
1436447.2222222222,-0.265
1436450.0,-0.265
1436452.7777777778,-0.265
1436455.5555555555,-0.275
1436458.3333333333,-0.28
1436461.1111111112,-0.27
1436463.888888889,-0.27
1436466.6666666667,-0.26
1436469.4444444445,-0.26
1436472.2222222222,-0.28
1436475.0,-0.27
1436477.777777778,-0.27
1436480.5555555555,-0.255
1436483.3333333333,-0.25
1436486.111111111,-0.26
1436488.8888888888,-0.26
1436491.6666666665,-0.26
1436494.4444444445,-0.26
1436497.2222222222,-0.25
1436500.0,-0.25
1436502.7777777778,-0.255
1436505.5555555555,-0.26
1436508.3333333335,-0.255
1436511.1111111112,-0.25
1436513.888888889,-0.24
1436516.6666666667,-0.24
1436519.4444444445,-0.23
1436522.222222222,-0.245
1436525.0,-0.24
1436527.7777777778,-0.23
1436530.5555555555,-0.21
1436533.3333333333,-0.195
1436536.111111111,-0.17
1436538.8888888888,-0.165
1436541.6666666667,-0.17
1436544.4444444445,-0.13
1436547.2222222222,-0.05
1436550.0,0.05
1436552.7777777778,0.145
1436555.5555555555,0.24
1436558.3333333335,0.365
1436561.1111111112,0.485
1436563.8888888888,0.585
1436566.6666666665,0.675
1436569.4444444445,0.775
1436572.2222222222,0.85
1436575.0,0.89
1436577.7777777778,0.83
1436580.5555555555,0.695
1436583.3333333333,0.5
1436586.1111111112,0.275
1436588.888888889,0.085
1436591.6666666667,-0.06
1436594.4444444445,-0.16
1436597.2222222222,-0.225
1436600.0,-0.26
1436602.777777778,-0.245
1436605.5555555555,-0.225
1436608.3333333333,-0.195
1436611.111111111,-0.175
1436613.8888888888,-0.17
1436616.6666666665,-0.185
1436619.4444444445,-0.2
1436622.2222222222,-0.22
1436625.0,-0.23
1436627.7777777778,-0.23
1436630.5555555555,-0.23
1436633.3333333335,-0.23
1436636.1111111112,-0.235
1436638.888888889,-0.245
1436641.6666666667,-0.255
1436644.4444444445,-0.245
1436647.222222222,-0.23
1436650.0,-0.24
1436652.7777777778,-0.24
1436655.5555555555,-0.245
1436658.3333333333,-0.255
1436661.111111111,-0.25
1436663.8888888888,-0.245
1436666.6666666667,-0.235
1436669.4444444445,-0.24
1436672.2222222222,-0.245
1436675.0,-0.245
1436677.7777777778,-0.235
1436680.5555555555,-0.215
1436683.3333333335,-0.215
1436686.1111111112,-0.22
1436688.8888888888,-0.23
1436691.6666666665,-0.24
1436694.4444444445,-0.225
1436697.2222222222,-0.22
1436700.0,-0.215
1436702.7777777778,-0.215
1436705.5555555555,-0.225
1436708.3333333333,-0.225
1436711.1111111112,-0.22
1436713.888888889,-0.195
1436716.6666666667,-0.19
1436719.4444444445,-0.2
1436722.2222222222,-0.205
1436725.0,-0.205
1436727.777777778,-0.19
1436730.5555555555,-0.19
1436733.3333333333,-0.18
1436736.111111111,-0.18
1436738.8888888888,-0.19
1436741.6666666665,-0.19
1436744.4444444445,-0.17
1436747.2222222222,-0.155
1436750.0,-0.15
1436752.7777777778,-0.155
1436755.5555555555,-0.16
1436758.3333333335,-0.175
1436761.1111111112,-0.155
1436763.888888889,-0.155
1436766.6666666667,-0.135
1436769.4444444445,-0.14
1436772.222222222,-0.13
1436775.0,-0.13
1436777.7777777778,-0.125
1436780.5555555555,-0.105
1436783.3333333333,-0.1
1436786.111111111,-0.105
1436788.8888888888,-0.095
1436791.6666666667,-0.095
1436794.4444444445,-0.085
1436797.2222222222,-0.07
1436800.0,-0.055
1436802.7777777778,-0.05
1436805.5555555555,-0.065
1436808.3333333335,-0.07
1436811.1111111112,-0.05
1436813.8888888888,-0.035
1436816.6666666665,-0.025
1436819.4444444445,-0.01
1436822.2222222222,-0.01
1436825.0,-0.01
1436827.7777777778,-0.005
1436830.5555555555,0.015
1436833.3333333333,0.03
1436836.1111111112,0.03
1436838.888888889,0.025
1436841.6666666667,0.025
1436844.4444444445,0.035
1436847.2222222222,0.055
1436850.0,0.065
1436852.777777778,0.055
1436855.5555555555,0.055
1436858.3333333333,0.05
1436861.111111111,0.06
1436863.8888888888,0.06
1436866.6666666665,0.07
1436869.4444444445,0.06
1436872.2222222222,0.035
1436875.0,0.02
1436877.7777777778,0.015
1436880.5555555555,0.015
1436883.3333333335,0.015
1436886.1111111112,-0.015
1436888.888888889,-0.045
1436891.6666666667,-0.045
1436894.4444444445,-0.06
1436897.222222222,-0.06
1436900.0,-0.075
1436902.7777777778,-0.095
1436905.5555555555,-0.1
1436908.3333333333,-0.125
1436911.111111111,-0.125
1436913.8888888888,-0.125
1436916.6666666667,-0.13
1436919.4444444445,-0.135
1436922.2222222222,-0.16
1436925.0,-0.18
1436927.7777777778,-0.16
1436930.5555555555,-0.165
1436933.3333333335,-0.155
1436936.1111111112,-0.165
1436938.8888888888,-0.175
1436941.6666666665,-0.185
1436944.4444444445,-0.185
1436947.2222222222,-0.185
1436950.0,-0.175
1436952.7777777778,-0.18
1436955.5555555555,-0.185
1436958.3333333333,-0.195
1436961.1111111112,-0.185
1436963.888888889,-0.185
1436966.6666666667,-0.175
1436969.4444444445,-0.18
1436972.2222222222,-0.185
1436975.0,-0.185
1436977.777777778,-0.19
1436980.5555555555,-0.17
1436983.3333333333,-0.17
1436986.111111111,-0.18
1436988.8888888888,-0.185
1436991.6666666665,-0.185
1436994.4444444445,-0.18
1436997.2222222222,-0.175
1437000.0,-0.175
1437002.7777777778,-0.18
1437005.5555555555,-0.185
1437008.3333333335,-0.19
1437011.1111111112,-0.18
1437013.888888889,-0.18
1437016.6666666667,-0.18
1437019.4444444445,-0.18
1437022.222222222,-0.185
1437025.0,-0.185
1437027.7777777778,-0.185
1437030.5555555555,-0.18
1437033.3333333333,-0.165
1437036.111111111,-0.175
1437038.8888888888,-0.18
1437041.6666666667,-0.185
1437044.4444444445,-0.18
1437047.2222222222,-0.19
1437050.0,-0.185
1437052.7777777778,-0.185
1437055.5555555555,-0.19
1437058.3333333335,-0.195
1437061.1111111112,-0.19
1437063.8888888888,-0.185
1437066.6666666665,-0.18
1437069.4444444445,-0.185
1437072.2222222222,-0.2
1437075.0,-0.19
1437077.7777777778,-0.175
1437080.5555555555,-0.185
1437083.3333333333,-0.175
1437086.1111111112,-0.185
1437088.888888889,-0.185
1437091.6666666667,-0.195
1437094.4444444445,-0.19
1437097.2222222222,-0.19
1437100.0,-0.19
1437102.777777778,-0.19
1437105.5555555555,-0.19
1437108.3333333333,-0.2
1437111.111111111,-0.19
1437113.8888888888,-0.19
1437116.6666666665,-0.185
1437119.4444444445,-0.19
1437122.2222222222,-0.2
1437125.0,-0.215
1437127.7777777778,-0.2
1437130.5555555555,-0.195
1437133.3333333335,-0.195
1437136.1111111112,-0.21
1437138.888888889,-0.215
1437141.6666666667,-0.205
1437144.4444444445,-0.2
1437147.222222222,-0.2
1437150.0,-0.195
1437152.7777777778,-0.205
1437155.5555555555,-0.2
1437158.3333333333,-0.21
1437161.111111111,-0.205
1437163.8888888888,-0.19
1437166.6666666667,-0.2
1437169.4444444445,-0.21
1437172.2222222222,-0.215
1437175.0,-0.215
1437177.7777777778,-0.21
1437180.5555555555,-0.195
1437183.3333333335,-0.195
1437186.1111111112,-0.205
1437188.8888888888,-0.21
1437191.6666666665,-0.215
1437194.4444444445,-0.21
1437197.2222222222,-0.2
1437200.0,-0.2
1437202.7777777778,-0.21
1437205.5555555555,-0.215
1437208.3333333333,-0.22
1437211.1111111112,-0.215
1437213.888888889,-0.205
1437216.6666666667,-0.205
1437219.4444444445,-0.215
1437222.2222222222,-0.23
1437225.0,-0.225
1437227.777777778,-0.215
1437230.5555555555,-0.21
1437233.3333333333,-0.21
1437236.111111111,-0.21
1437238.8888888888,-0.22
1437241.6666666665,-0.23
1437244.4444444445,-0.22
1437247.2222222222,-0.205
1437250.0,-0.205
1437252.7777777778,-0.205
1437255.5555555555,-0.21
1437258.3333333335,-0.22
1437261.1111111112,-0.215
1437263.888888889,-0.21
1437266.6666666667,-0.205
1437269.4444444445,-0.215
1437272.222222222,-0.215
1437275.0,-0.225
1437277.7777777778,-0.21
1437280.5555555555,-0.205
1437283.3333333333,-0.2
1437286.111111111,-0.205
1437288.8888888888,-0.215
1437291.6666666667,-0.215
1437294.4444444445,-0.2
1437297.2222222222,-0.21
1437300.0,-0.215
1437302.7777777778,-0.21
1437305.5555555555,-0.22
1437308.3333333335,-0.225
1437311.1111111112,-0.225
1437313.8888888888,-0.215
1437316.6666666665,-0.205
1437319.4444444445,-0.205
1437322.2222222222,-0.22
1437325.0,-0.23
1437327.7777777778,-0.22
1437330.5555555555,-0.205
1437333.3333333333,-0.205
1437336.1111111112,-0.205
1437338.888888889,-0.22
1437341.6666666667,-0.22
1437344.4444444445,-0.22
1437347.2222222222,-0.21
1437350.0,-0.205
1437352.777777778,-0.21
1437355.5555555555,-0.215
1437358.3333333333,-0.23
1437361.111111111,-0.22
1437363.8888888888,-0.21
1437366.6666666665,-0.2
1437369.4444444445,-0.21
1437372.2222222222,-0.22
1437375.0,-0.22
1437377.7777777778,-0.21
1437380.5555555555,-0.21
1437383.3333333335,-0.2
1437386.1111111112,-0.205
1437388.888888889,-0.21
1437391.6666666667,-0.22
1437394.4444444445,-0.205
1437397.222222222,-0.205
1437400.0,-0.205
1437402.7777777778,-0.21
1437405.5555555555,-0.215
1437408.3333333333,-0.225
1437411.111111111,-0.225
1437413.8888888888,-0.215
1437416.6666666667,-0.22
1437419.4444444445,-0.21
1437422.2222222222,-0.22
1437425.0,-0.225
1437427.7777777778,-0.215
1437430.5555555555,-0.22
1437433.3333333335,-0.21
1437436.1111111112,-0.215
1437438.8888888888,-0.215
1437441.6666666665,-0.225
1437444.4444444445,-0.215
1437447.2222222222,-0.215
1437450.0,-0.205
1437452.7777777778,-0.215
1437455.5555555555,-0.225
1437458.3333333333,-0.225
1437461.1111111112,-0.21
1437463.888888889,-0.205
1437466.6666666667,-0.215
1437469.4444444445,-0.22
1437472.2222222222,-0.215
1437475.0,-0.22
1437477.777777778,-0.205
1437480.5555555555,-0.205
1437483.3333333333,-0.21
1437486.111111111,-0.21
1437488.8888888888,-0.22
1437491.6666666665,-0.225
1437494.4444444445,-0.21
1437497.2222222222,-0.21
1437500.0,-0.205
1437502.7777777778,-0.21
1437505.5555555555,-0.225
1437508.3333333335,-0.22
1437511.1111111112,-0.205
1437513.888888889,-0.205
1437516.6666666667,-0.205
1437519.4444444445,-0.21
1437522.222222222,-0.225
1437525.0,-0.225
1437527.7777777778,-0.21
1437530.5555555555,-0.205
1437533.3333333333,-0.215
1437536.111111111,-0.215
1437538.8888888888,-0.215
1437541.6666666667,-0.22
1437544.4444444445,-0.215
1437547.2222222222,-0.205
1437550.0,-0.2
1437552.7777777778,-0.2
1437555.5555555555,-0.215
1437558.3333333335,-0.205
1437561.1111111112,-0.2
1437563.8888888888,-0.185
1437566.6666666665,-0.18
1437569.4444444445,-0.175
1437572.2222222222,-0.175
1437575.0,-0.17
1437577.7777777778,-0.15
1437580.5555555555,-0.135
1437583.3333333333,-0.125
1437586.1111111112,-0.135
1437588.888888889,-0.14
1437591.6666666667,-0.135
1437594.4444444445,-0.105
1437597.2222222222,-0.1
1437600.0,-0.095
1437602.777777778,-0.1
1437605.5555555555,-0.11
1437608.3333333333,-0.12
1437611.111111111,-0.105
1437613.8888888888,-0.085
1437616.6666666665,-0.085
1437619.4444444445,-0.08
1437622.2222222222,-0.095
1437625.0,-0.105
1437627.7777777778,-0.11
1437630.5555555555,-0.125
1437633.3333333335,-0.115
1437636.1111111112,-0.12
1437638.888888889,-0.135
1437641.6666666667,-0.15
1437644.4444444445,-0.15
1437647.222222222,-0.15
1437650.0,-0.14
1437652.7777777778,-0.145
1437655.5555555555,-0.165
1437658.3333333333,-0.18
1437661.111111111,-0.185
1437663.8888888888,-0.195
1437666.6666666667,-0.205
1437669.4444444445,-0.21
1437672.2222222222,-0.21
1437675.0,-0.225
1437677.7777777778,-0.22
1437680.5555555555,-0.225
1437683.3333333335,-0.23
1437686.1111111112,-0.225
1437688.8888888888,-0.245
1437691.6666666665,-0.24
1437694.4444444445,-0.235
1437697.2222222222,-0.235
1437700.0,-0.235
1437702.7777777778,-0.235
1437705.5555555555,-0.23
1437708.3333333333,-0.24
1437711.1111111112,-0.235
1437713.888888889,-0.23
1437716.6666666667,-0.22
1437719.4444444445,-0.23
1437722.2222222222,-0.235
1437725.0,-0.235
1437727.777777778,-0.22
1437730.5555555555,-0.23
1437733.3333333333,-0.225
1437736.111111111,-0.23
1437738.8888888888,-0.24
1437741.6666666665,-0.24
1437744.4444444445,-0.23
1437747.2222222222,-0.225
1437750.0,-0.22
1437752.7777777778,-0.23
1437755.5555555555,-0.24
1437758.3333333335,-0.23
1437761.1111111112,-0.22
1437763.888888889,-0.2
1437766.6666666667,-0.195
1437769.4444444445,-0.185
1437772.222222222,-0.175
1437775.0,-0.155
1437777.7777777778,-0.14
1437780.5555555555,-0.125
1437783.3333333333,-0.11
1437786.111111111,-0.06
1437788.8888888888,0.005
1437791.6666666667,0.09
1437794.4444444445,0.18
1437797.2222222222,0.28
1437800.0,0.38
1437802.7777777778,0.485
1437805.5555555555,0.57
1437808.3333333335,0.635
1437811.1111111112,0.745
1437813.8888888888,0.83
1437816.6666666665,0.855
1437819.4444444445,0.78
1437822.2222222222,0.655
1437825.0,0.485
1437827.7777777778,0.3
1437830.5555555555,0.145
1437833.3333333333,0.02
1437836.1111111112,-0.09
1437838.888888889,-0.18
1437841.6666666667,-0.225
1437844.4444444445,-0.23
1437847.2222222222,-0.21
1437850.0,-0.18
1437852.777777778,-0.165
1437855.5555555555,-0.165
1437858.3333333333,-0.19
1437861.111111111,-0.185
1437863.8888888888,-0.195
1437866.6666666665,-0.2
1437869.4444444445,-0.205
1437872.2222222222,-0.215
1437875.0,-0.23
1437877.7777777778,-0.225
1437880.5555555555,-0.225
1437883.3333333335,-0.235
1437886.1111111112,-0.23
1437888.888888889,-0.24
1437891.6666666667,-0.24
1437894.4444444445,-0.24
1437897.222222222,-0.235
1437900.0,-0.235
1437902.7777777778,-0.235
1437905.5555555555,-0.25
1437908.3333333333,-0.24
1437911.111111111,-0.235
1437913.8888888888,-0.23
1437916.6666666667,-0.235
1437919.4444444445,-0.24
1437922.2222222222,-0.24
1437925.0,-0.24
1437927.7777777778,-0.235
1437930.5555555555,-0.225
1437933.3333333335,-0.23
1437936.1111111112,-0.23
1437938.8888888888,-0.245
1437941.6666666665,-0.245
1437944.4444444445,-0.235
1437947.2222222222,-0.23
1437950.0,-0.215
1437952.7777777778,-0.225
1437955.5555555555,-0.23
1437958.3333333333,-0.235
1437961.1111111112,-0.215
1437963.888888889,-0.22
1437966.6666666667,-0.215
1437969.4444444445,-0.225
1437972.2222222222,-0.22
1437975.0,-0.215
1437977.777777778,-0.21
1437980.5555555555,-0.195
1437983.3333333333,-0.21
1437986.111111111,-0.21
1437988.8888888888,-0.215
1437991.6666666665,-0.22
1437994.4444444445,-0.2
1437997.2222222222,-0.2
1438000.0,-0.195
1438002.7777777778,-0.195
1438005.5555555555,-0.205
1438008.3333333335,-0.19
1438011.1111111112,-0.18
1438013.888888889,-0.17
1438016.6666666667,-0.175
1438019.4444444445,-0.175
1438022.222222222,-0.175
1438025.0,-0.18
1438027.7777777778,-0.17
1438030.5555555555,-0.155
1438033.3333333333,-0.145
1438036.111111111,-0.145
1438038.8888888888,-0.145
1438041.6666666667,-0.145
1438044.4444444445,-0.14
1438047.2222222222,-0.115
1438050.0,-0.125
1438052.7777777778,-0.11
1438055.5555555555,-0.115
1438058.3333333335,-0.11
1438061.1111111112,-0.1
1438063.8888888888,-0.09
1438066.6666666665,-0.08
1438069.4444444445,-0.075
1438072.2222222222,-0.08
1438075.0,-0.08
1438077.7777777778,-0.07
1438080.5555555555,-0.06
1438083.3333333333,-0.055
1438086.1111111112,-0.04
1438088.888888889,-0.05
1438091.6666666667,-0.035
1438094.4444444445,-0.025
1438097.2222222222,-0.015
1438100.0,-0.01
1438102.777777778,-0.005
1438105.5555555555,-0.01
1438108.3333333333,0.0
1438111.111111111,0.0
1438113.8888888888,0.015
1438116.6666666665,0.015
1438119.4444444445,0.025
1438122.2222222222,0.02
1438125.0,0.025
1438127.7777777778,0.025
1438130.5555555555,0.03
1438133.3333333335,0.025
1438136.1111111112,0.02
1438138.888888889,0.005
1438141.6666666667,0.0
1438144.4444444445,-0.015
1438147.222222222,-0.02
1438150.0,-0.03
1438152.7777777778,-0.045
1438155.5555555555,-0.06
1438158.3333333333,-0.08
1438161.111111111,-0.095
1438163.8888888888,-0.095
1438166.6666666667,-0.1
1438169.4444444445,-0.125
1438172.2222222222,-0.14
1438175.0,-0.15
1438177.7777777778,-0.15
1438180.5555555555,-0.155
1438183.3333333335,-0.165
1438186.1111111112,-0.185
1438188.8888888888,-0.195
1438191.6666666665,-0.2
1438194.4444444445,-0.205
1438197.2222222222,-0.2
1438200.0,-0.205
1438202.7777777778,-0.21
1438205.5555555555,-0.235
1438208.3333333333,-0.235
1438211.1111111112,-0.225
1438213.888888889,-0.215
1438216.6666666667,-0.22
1438219.4444444445,-0.215
1438222.2222222222,-0.235
1438225.0,-0.24
1438227.777777778,-0.23
1438230.5555555555,-0.23
1438233.3333333333,-0.23
1438236.111111111,-0.23
1438238.8888888888,-0.245
1438241.6666666665,-0.255
1438244.4444444445,-0.24
1438247.2222222222,-0.23
1438250.0,-0.235
1438252.7777777778,-0.235
1438255.5555555555,-0.25
1438258.3333333335,-0.25
1438261.1111111112,-0.25
1438263.888888889,-0.235
1438266.6666666667,-0.235
1438269.4444444445,-0.25
1438272.222222222,-0.25
1438275.0,-0.265
1438277.7777777778,-0.245
1438280.5555555555,-0.24
1438283.3333333333,-0.235
1438286.111111111,-0.245
1438288.8888888888,-0.255
1438291.6666666667,-0.25
1438294.4444444445,-0.245
1438297.2222222222,-0.24
1438300.0,-0.235
1438302.7777777778,-0.235
1438305.5555555555,-0.255
1438308.3333333335,-0.255
1438311.1111111112,-0.255
1438313.8888888888,-0.25
1438316.6666666665,-0.245
1438319.4444444445,-0.245
1438322.2222222222,-0.25
1438325.0,-0.25
1438327.7777777778,-0.245
1438330.5555555555,-0.25
1438333.3333333333,-0.245
1438336.1111111112,-0.25
1438338.888888889,-0.255
1438341.6666666667,-0.265
1438344.4444444445,-0.255
1438347.2222222222,-0.25
1438350.0,-0.24
1438352.777777778,-0.245
1438355.5555555555,-0.265
1438358.3333333333,-0.27
1438361.111111111,-0.255
1438363.8888888888,-0.25
1438366.6666666665,-0.245
1438369.4444444445,-0.27
1438372.2222222222,-0.27
1438375.0,-0.265
1438377.7777777778,-0.255
1438380.5555555555,-0.255
1438383.3333333335,-0.26
1438386.1111111112,-0.255
1438388.888888889,-0.265
1438391.6666666667,-0.27
1438394.4444444445,-0.26
1438397.222222222,-0.25
1438400.0,-0.255
1438402.7777777778,-0.265
1438405.5555555555,-0.285
1438408.3333333333,-0.28
1438411.111111111,-0.275
1438413.8888888888,-0.26
1438416.6666666667,-0.26
1438419.4444444445,-0.265
1438422.2222222222,-0.285
1438425.0,-0.295
1438427.7777777778,-0.29
1438430.5555555555,-0.27
1438433.3333333335,-0.265
1438436.1111111112,-0.265
1438438.8888888888,-0.28
1438441.6666666665,-0.29
1438444.4444444445,-0.29
1438447.2222222222,-0.275
1438450.0,-0.27
1438452.7777777778,-0.275
1438455.5555555555,-0.28
1438458.3333333333,-0.29
1438461.1111111112,-0.285
1438463.888888889,-0.27
1438466.6666666667,-0.28
1438469.4444444445,-0.285
1438472.2222222222,-0.3
1438475.0,-0.305
1438477.777777778,-0.3
1438480.5555555555,-0.3
1438483.3333333333,-0.29
1438486.111111111,-0.29
1438488.8888888888,-0.305
1438491.6666666665,-0.3
1438494.4444444445,-0.3
1438497.2222222222,-0.29
1438500.0,-0.29
1438502.7777777778,-0.305
1438505.5555555555,-0.31
1438508.3333333335,-0.31
1438511.1111111112,-0.29
1438513.888888889,-0.29
1438516.6666666667,-0.29
1438519.4444444445,-0.3
1438522.222222222,-0.32
1438525.0,-0.32
1438527.7777777778,-0.315
1438530.5555555555,-0.31
1438533.3333333333,-0.3
1438536.111111111,-0.305
1438538.8888888888,-0.305
1438541.6666666667,-0.32
1438544.4444444445,-0.305
1438547.2222222222,-0.29
1438550.0,-0.29
1438552.7777777778,-0.295
1438555.5555555555,-0.305
1438558.3333333335,-0.32
1438561.1111111112,-0.305
1438563.8888888888,-0.295
1438566.6666666665,-0.29
1438569.4444444445,-0.31
1438572.2222222222,-0.31
1438575.0,-0.315
1438577.7777777778,-0.3
1438580.5555555555,-0.29
1438583.3333333333,-0.29
1438586.1111111112,-0.305
1438588.888888889,-0.31
1438591.6666666667,-0.31
1438594.4444444445,-0.305
1438597.2222222222,-0.3
1438600.0,-0.295
1438602.777777778,-0.3
1438605.5555555555,-0.305
1438608.3333333333,-0.31
1438611.111111111,-0.3
1438613.8888888888,-0.29
1438616.6666666665,-0.295
1438619.4444444445,-0.305
1438622.2222222222,-0.31
1438625.0,-0.315
1438627.7777777778,-0.31
1438630.5555555555,-0.3
1438633.3333333335,-0.3
1438636.1111111112,-0.31
1438638.888888889,-0.31
1438641.6666666667,-0.315
1438644.4444444445,-0.315
1438647.222222222,-0.295
1438650.0,-0.295
1438652.7777777778,-0.295
1438655.5555555555,-0.305
1438658.3333333333,-0.315
1438661.111111111,-0.295
1438663.8888888888,-0.295
1438666.6666666667,-0.3
1438669.4444444445,-0.305
1438672.2222222222,-0.31
1438675.0,-0.305
1438677.7777777778,-0.295
1438680.5555555555,-0.29
1438683.3333333335,-0.285
1438686.1111111112,-0.29
1438688.8888888888,-0.305
1438691.6666666665,-0.305
1438694.4444444445,-0.295
1438697.2222222222,-0.29
1438700.0,-0.295
1438702.7777777778,-0.305
1438705.5555555555,-0.315
1438708.3333333333,-0.31
1438711.1111111112,-0.295
1438713.888888889,-0.29
1438716.6666666667,-0.29
1438719.4444444445,-0.3
